"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"539","Penn St.","11/14/09","2","POWELL","CHAZ","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","1","22","0","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","2","POWELL","CHAZ","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","4","78","0","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","4","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","3","45","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","3","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","5","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","2","36","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","3","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","2","91","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/31/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","2","25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","3","39","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","4","62","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"539","Penn St.","01/01/10","10","QUARLESS","ANDREW","","","","","","","","","","","","0","0","8","88","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","22","ROYSTER","EVAN","14","61","0","61","1","","","","","","","14","61","2","6","0","","","","","","","","","1","2","0","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/12/09","22","ROYSTER","EVAN","12","41","0","41","1","","","","","","","12","41","2","61","1","","","","","","","","","1","-1","0","","","","2","","","","","","","","","","","","12"
"539","Penn St.","09/19/09","22","ROYSTER","EVAN","19","138","4","134","1","","","","","","","19","134","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/26/09","22","ROYSTER","EVAN","17","73","4","69","0","","","","","","","17","69","1","8","0","","","","","","","","","1","8","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","22","ROYSTER","EVAN","17","106","1","105","1","","","","","","","17","105","1","16","0","","","","","","","","","1","0","0","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/10/09","22","ROYSTER","EVAN","8","94","0","94","0","","","","","","","8","94","","","","","","","","","","","","2","-1","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","22","ROYSTER","EVAN","23","140","3","137","0","","","","","","","23","137","2","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","22","ROYSTER","EVAN","20","105","5","100","0","","","","","","","20","100","2","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","22","ROYSTER","EVAN","15","119","1","118","1","","","","","","","15","118","1","7","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/07/09","22","ROYSTER","EVAN","13","42","6","36","0","","","","","","","13","36","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","22","ROYSTER","EVAN","17","95","0","95","1","","","","","","","17","95","4","39","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"539","Penn St.","11/21/09","22","ROYSTER","EVAN","13","114","0","114","0","","","","","","","13","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","22","ROYSTER","EVAN","17","67","2","65","0","","","","","","","17","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","1","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/19/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","1","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/03/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","3","33","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","2","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","82","SHULER","MICKEY","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","20","SMITH","DEVON","1","7","0","7","0","","","","","","","1","7","2","25","0","","","","","","","","","","","","2","43","0","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","20","SMITH","DEVON","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","1","19","0","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","20","SMITH","DEVON","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","20","SMITH","DEVON","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","1","17","0","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","20","SMITH","DEVON","1","18","0","18","0","","","","","","","1","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","20","SMITH","DEVON","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","34","STUPAR","NATHAN","","","","","","","","","","","","0","0","","","","1","17","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","37","SUHEY","JOE","2","4","0","4","0","","","","","","","2","4","4","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","37","SUHEY","JOE","1","0","0","0","0","","","","","","","1","0","2","13","0","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","37","SUHEY","JOE","2","7","0","7","0","","","","","","","2","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","37","SUHEY","JOE","1","1","0","1","0","","","","","","","1","1","2","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","37","SUHEY","JOE","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","37","SUHEY","JOE","2","4","0","4","0","","","","","","","2","4","2","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","37","SUHEY","JOE","2","4","0","4","0","","","","","","","2","4","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","37","SUHEY","JOE","3","20","2","18","0","","","","","","","3","18","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","37","SUHEY","JOE","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","37","SUHEY","JOE","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","37","SUHEY","JOE","1","0","0","0","0","","","","","","","1","0","4","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","37","SUHEY","JOE","3","16","0","16","0","","","","","","","3","16","3","40","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","01/01/10","37","SUHEY","JOE","3","9","0","9","0","","","","","","","3","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","1S","SUKAY","NICK","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","1S","SUKAY","NICK","","","","","","","","","","","","0","0","","","","1","34","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","80","SZCZERBA","ANDREW","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","2H","THOMPSON","SHAINE","1","4","0","4","0","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","2H","THOMPSON","SHAINE","2","10","0","10","0","","","","","","","2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","1","35","","","","","","","","4","4","0","0","","","","","3","1","","7"
"539","Penn St.","09/12/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","","","","4"
"539","Penn St.","09/19/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","1","","7"
"539","Penn St.","09/26/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","1","","4"
"539","Penn St.","10/03/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","","","","5"
"539","Penn St.","10/10/09","36","WAGNER","COLIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","7","7","0","0","","","","","1","1","","10"
